INCORRECT ANNOTATION	1085testa	Latvia	Latvia	Latvia national football team
newspaper[0.051]; newspaper[0.051]; newspaper[0.051]; newspapers[0.046]; Liberte[0.044]; Algerian[0.043]; Algerian[0.043]; Algerian[0.043]; Paris[0.043]; Algeria[0.042]; shortly[0.042]; week[0.041]; Newspapers[0.040]; quoted[0.040]; Algiers[0.039]; Algiers[0.039]; statement[0.039]; Saturday[0.038]; Friday[0.038]; ago[0.038]; Bou[0.038]; Haroun[0.037]; women[0.037]; quoting[0.037]; 

INCORRECT ANNOTATION	1027testa	Al-Akhbar	Al Akhbar (Lebanon)	Al Akhbar (Egypt)
global=0.370	0.364
local(<e, ctx>)=0.068	0.051
log p(e|m)=0.000	-1.720
newspapers[0.044]; newspapers[0.044]; newspapers[0.044]; Cairo[0.043]; Cairo[0.043]; institutions[0.043]; prominent[0.042]; al[0.042]; al[0.042]; al[0.042]; Egypt[0.042]; Egypt[0.042]; said[0.042]; said[0.042]; said[0.042]; Akhbar[0.042]; reported[0.041]; struggle[0.040]; Mubarak[0.040]; Islamic[0.040]; Islamic[0.040]; Hosni[0.040]; militant[0.039]; outside[0.039]; 

INCORRECT ANNOTATION	1134testa	Xiao	Deng Xiaoping	Zhou Enlai
global=0.346	0.309
local(<e, ctx>)=0.327	0.238
log p(e|m)=-0.693	-6.908
China[0.046]; China[0.046]; China[0.046]; Communist[0.043]; meant[0.043]; meant[0.043]; government[0.043]; Deng[0.042]; Wang[0.041]; Wang[0.041]; Xiao[0.041]; Xiao[0.041]; Xiao[0.041]; Party[0.041]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; national[0.040]; political[0.040]; Human[0.040]; strengthen[0.040]; 

INCORRECT ANNOTATION	1134testa	Xiao	Deng Xiaoping	Zhou Enlai
global=0.346	0.309
local(<e, ctx>)=0.298	0.205
log p(e|m)=-0.693	-6.908
China[0.047]; China[0.047]; reform[0.043]; Chen[0.042]; ideological[0.042]; Wang[0.042]; Wang[0.042]; Wang[0.042]; Wang[0.042]; Xiao[0.041]; Xiao[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; security[0.041]; encouraged[0.041]; dissident[0.041]; coercive[0.040]; repression[0.040]; education[0.040]; going[0.040]; making[0.040]; make[0.039]; 

INCORRECT ANNOTATION	1134testa	Xiao	Deng Xiaoping	Zhou Enlai
global=0.346	0.309
local(<e, ctx>)=0.332	0.240
log p(e|m)=-0.693	-6.908
China[0.046]; China[0.046]; China[0.046]; Communist[0.043]; meant[0.043]; meant[0.043]; government[0.043]; Deng[0.042]; Wang[0.041]; Wang[0.041]; Wang[0.041]; Xiao[0.041]; Xiao[0.041]; Party[0.041]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; national[0.040]; political[0.040]; strengthen[0.040]; Xiaoping[0.040]; repression[0.040]; 

INCORRECT ANNOTATION	1134testa	New York-based	New York City	New York
global=0.364	0.360
local(<e, ctx>)=0.079	-0.097
log p(e|m)=-0.062	-0.017
Hard[0.046]; group[0.046]; based[0.043]; Friday[0.043]; going[0.042]; appeared[0.042]; national[0.042]; senior[0.042]; transitions[0.042]; nation[0.042]; Saturday[0.041]; showed[0.041]; sent[0.041]; apparently[0.041]; said[0.041]; said[0.041]; said[0.041]; said[0.041]; leadership[0.041]; transition[0.041]; meant[0.040]; dozens[0.040]; executive[0.040]; interview[0.040]; 

INCORRECT ANNOTATION	1134testa	Xiao	Deng Xiaoping	Zhou Enlai
global=0.345	0.308
local(<e, ctx>)=0.242	0.162
log p(e|m)=-0.693	-6.908
China[0.047]; reform[0.043]; Chen[0.043]; ideological[0.043]; Wang[0.043]; Wang[0.043]; Wang[0.043]; Wang[0.043]; Xiao[0.042]; said[0.042]; said[0.042]; said[0.042]; security[0.042]; encouraged[0.042]; dissident[0.041]; coercive[0.041]; education[0.041]; Hangzhou[0.040]; class[0.040]; month[0.040]; euphemism[0.040]; activist[0.040]; attack[0.039]; released[0.039]; 

INCORRECT ANNOTATION	1134testa	Human Rights in China	Human rights in China	Human Rights in China (organization)
global=0.371	0.362
local(<e, ctx>)=-0.021	-0.030
log p(e|m)=0.000	-0.068
China[0.047]; China[0.047]; China[0.047]; activists[0.045]; activist[0.043]; executive[0.042]; dissidents[0.042]; director[0.042]; social[0.042]; dissident[0.041]; rights[0.041]; rights[0.041]; authorities[0.041]; political[0.041]; imprisoned[0.040]; leadership[0.040]; Xiao[0.040]; Xiao[0.040]; group[0.040]; dissent[0.040]; national[0.040]; dozens[0.040]; Friday[0.040]; Donghai[0.040]; 

INCORRECT ANNOTATION	1134testa	Xiao	Deng Xiaoping	Zhou Enlai
global=0.347	0.309
local(<e, ctx>)=0.359	0.255
log p(e|m)=-0.693	-6.908
China[0.046]; China[0.046]; China[0.046]; China[0.046]; meant[0.043]; government[0.043]; Deng[0.042]; reform[0.042]; ideological[0.041]; Wang[0.041]; Wang[0.041]; Wang[0.041]; Xiao[0.041]; Xiao[0.041]; Xiao[0.041]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; said[0.040]; security[0.040]; political[0.040]; dissident[0.040]; 

INCORRECT ANNOTATION	1094testa	United States	United States	United States men's national soccer team
global=0.346	0.314
local(<e, ctx>)=0.105	-0.134
log p(e|m)=-0.074	-4.343
soccer[0.050]; Soccer[0.048]; international[0.047]; Wynalda[0.045]; beat[0.044]; Friday[0.043]; kick[0.043]; friendly[0.043]; Luis[0.043]; halftime[0.042]; penalty[0.041]; minute[0.041]; Salvador[0.041]; Salvador[0.041]; Salvador[0.041]; Lazo[0.040]; Joe[0.040]; 3rd[0.039]; Eric[0.039]; Los[0.038]; Beat[0.038]; Max[0.038]; Scorers[0.038]; Moore[0.038]; 

INCORRECT ANNOTATION	1094testa	U.S.	United States	United States men's national soccer team
global=0.346	0.325
local(<e, ctx>)=0.020	-0.124
log p(e|m)=-0.140	-4.075
soccer[0.050]; Soccer[0.049]; international[0.047]; Wynalda[0.045]; beat[0.044]; friendly[0.043]; Luis[0.043]; United[0.042]; States[0.042]; minute[0.041]; Salvador[0.041]; Salvador[0.041]; Salvador[0.041]; Friday[0.040]; Beat[0.040]; penalty[0.040]; kick[0.040]; Joe[0.040]; Angeles[0.039]; Los[0.039]; Eric[0.039]; Moore[0.039]; Lazo[0.038]; Attendance[0.038]; 

INCORRECT ANNOTATION	1094testa	U.S.	United States	United States men's national soccer team
global=0.353	0.319
local(<e, ctx>)=0.326	-0.122
log p(e|m)=-0.140	-4.075
soccer[0.050]; Soccer[0.049]; international[0.047]; Wynalda[0.045]; beat[0.044]; friendly[0.043]; Luis[0.043]; United[0.042]; States[0.042]; minute[0.041]; Salvador[0.041]; Salvador[0.041]; Salvador[0.041]; Friday[0.040]; Beat[0.040]; penalty[0.040]; kick[0.040]; Joe[0.040]; Angeles[0.039]; Los[0.039]; Eric[0.039]; Moore[0.039]; Lazo[0.038]; Attendance[0.038]; 

INCORRECT ANNOTATION	1051testa	European	UEFA	UEFA Champions League
global=0.321	0.318
local(<e, ctx>)=-0.158	-0.153
log p(e|m)=-3.576	-4.423
soccer[0.046]; qualifier[0.045]; Cup[0.045]; Cup[0.045]; World[0.045]; World[0.045]; Soccer[0.045]; Ireland[0.044]; Ireland[0.044]; group[0.044]; beat[0.043]; Qualifier[0.042]; Saturday[0.041]; Republic[0.041]; 7th[0.040]; 5th[0.039]; Neill[0.039]; Eschen[0.039]; Liechtenstein[0.039]; Liechtenstein[0.039]; Andy[0.038]; Attendance[0.038]; Ian[0.038]; Keith[0.037]; 

INCORRECT ANNOTATION	1068testa	Stranraer	Stranraer F.C.	Stranraer
global=0.366	0.346
local(<e, ctx>)=0.450	-0.049
log p(e|m)=-1.030	0.000
Airdrieonians[0.046]; Cowdenbeath[0.044]; Inverness[0.043]; Scottish[0.043]; Scottish[0.043]; Greenock[0.043]; Stenhousemuir[0.042]; Dundee[0.042]; Glasgow[0.042]; Livingston[0.042]; Partick[0.042]; Dumbarton[0.042]; Brechin[0.042]; Fife[0.041]; Thistle[0.041]; Arbroath[0.041]; Johnstone[0.041]; league[0.040]; Alloa[0.040]; Falkirk[0.040]; Forfar[0.040]; Stirling[0.040]; Stirling[0.040]; Clyde[0.040]; 

INCORRECT ANNOTATION	1016testa	Newfoundland	Newfoundland and Labrador	Dominion of Newfoundland
global=0.345	0.338
local(<e, ctx>)=0.127	0.113
log p(e|m)=-1.328	-1.737
coast[0.054]; Canada[0.053]; ships[0.049]; ship[0.048]; sea[0.046]; ocean[0.045]; ocean[0.045]; struck[0.045]; Titanic[0.045]; Titanic[0.045]; Titanic[0.045]; Titanic[0.045]; unsinkable[0.044]; Friday[0.044]; expedition[0.044]; expedition[0.044]; mission[0.043]; hull[0.043]; hull[0.043]; feet[0.043]; means[0.043]; scrapped[0.043]; 

INCORRECT ANNOTATION	1130testa	Kalashnikov	Mikhail Kalashnikov	AK-47
global=0.334	0.331
local(<e, ctx>)=-0.134	-0.078
log p(e|m)=-1.355	-0.131
rifles[0.048]; guns[0.046]; gun[0.046]; Russia[0.044]; Moscow[0.044]; Moscow[0.044]; Russian[0.043]; Russian[0.043]; soldiers[0.042]; military[0.041]; attackers[0.041]; assault[0.041]; outside[0.041]; gunmen[0.041]; attack[0.041]; attack[0.041]; guards[0.040]; aimed[0.040]; arms[0.039]; use[0.039]; Interfax[0.039]; frequent[0.039]; servicemen[0.039]; servicemen[0.039]; 

INCORRECT ANNOTATION	1086testa	European	UEFA	UEFA Europa League
global=0.328	0.322
local(<e, ctx>)=-0.173	-0.150
log p(e|m)=-3.576	-4.423
soccer[0.052]; qualifier[0.050]; Cup[0.050]; Cup[0.050]; Soccer[0.049]; group[0.048]; beat[0.048]; Estonia[0.047]; Estonia[0.047]; Qualifier[0.046]; World[0.046]; World[0.046]; Belarus[0.046]; Belarus[0.046]; Saturday[0.045]; Scorer[0.042]; Attendance[0.042]; Minsk[0.041]; Beat[0.041]; halftime[0.040]; Vladimir[0.040]; Makovsky[0.039]; 

INCORRECT ANNOTATION	947testa	Headingley	Headingley Stadium	Headingley
global=0.356	0.331
local(<e, ctx>)=0.405	0.109
log p(e|m)=-0.302	-0.571
England[0.046]; England[0.046]; England[0.046]; match[0.043]; match[0.043]; bowling[0.043]; second[0.042]; bowled[0.042]; Road[0.042]; Essex[0.042]; Essex[0.042]; Oval[0.041]; season[0.041]; Leicestershire[0.041]; Somerset[0.041]; Somerset[0.041]; Nottinghamshire[0.041]; day[0.040]; Kent[0.040]; opening[0.040]; Yorkshire[0.040]; Yorkshire[0.040]; Surrey[0.039]; victory[0.039]; 

INCORRECT ANNOTATION	947testa	Australian	Australia national cricket team	Australia
global=0.336	0.329
local(<e, ctx>)=-0.009	-0.025
log p(e|m)=-3.612	-0.491
England[0.046]; England[0.046]; England[0.046]; match[0.043]; match[0.043]; day[0.043]; second[0.043]; bowler[0.042]; Oval[0.042]; captain[0.041]; seven[0.041]; opening[0.041]; Kent[0.041]; Kent[0.041]; took[0.040]; took[0.040]; took[0.040]; badly[0.040]; Surrey[0.040]; Surrey[0.040]; Warwickshire[0.040]; defeat[0.040]; stumps[0.040]; Thursday[0.040]; 

INCORRECT ANNOTATION	1049testa	Bulgaria	Bulgaria	Bulgaria national football team
global=0.334	0.314
local(<e, ctx>)=-0.036	-0.151
log p(e|m)=-0.317	-2.718
Bulgaria[0.059]; qualifier[0.055]; European[0.054]; European[0.054]; championship[0.054]; Soccer[0.051]; Qualifier[0.050]; Saturday[0.049]; group[0.048]; halftime[0.048]; Beat[0.047]; Israel[0.044]; Israel[0.044]; Israel[0.044]; Scorers[0.044]; Herzliya[0.043]; Result[0.043]; Attendance[0.043]; Nir[0.042]; Hajaj[0.042]; Haim[0.042]; 

INCORRECT ANNOTATION	1049testa	Israel	Israel	Israel national football team
global=0.329	0.326
local(<e, ctx>)=-0.228	0.205
log p(e|m)=-0.213	-3.576
Israel[0.065]; Israel[0.065]; Soccer[0.054]; qualifier[0.051]; Herzliya[0.048]; Qualifier[0.047]; Saturday[0.047]; European[0.047]; European[0.047]; Nir[0.046]; championship[0.046]; group[0.046]; Haim[0.046]; Scorers[0.045]; Bulgaria[0.045]; Bulgaria[0.045]; halftime[0.045]; Hajaj[0.044]; Beat[0.042]; Attendance[0.041]; Result[0.040]; 

INCORRECT ANNOTATION	1049testa	Israel	Israel	Israel national football team
global=0.342	0.320
local(<e, ctx>)=0.020	-0.089
log p(e|m)=-0.213	-3.576
Israel[0.065]; Israel[0.065]; Soccer[0.054]; qualifier[0.051]; Herzliya[0.048]; Qualifier[0.047]; Saturday[0.047]; European[0.047]; European[0.047]; Nir[0.046]; championship[0.046]; group[0.046]; Haim[0.046]; Scorers[0.045]; Bulgaria[0.045]; Bulgaria[0.045]; halftime[0.045]; Hajaj[0.044]; Beat[0.042]; Attendance[0.041]; Result[0.040]; 

